X;Y;OBJECTID;id;airport_ident;type;name;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;description;frequency_mhz;runway_length_ft;runway_width_ft;runway_surface;runway_lighted;runway_closed
-87.734.344.629;44.930.895.632;1235;7694;10VA;small_airport;Nashs Airport;785;NA;US;US-VA;Appomattox;no;10VA;;10VA;;;1800;20;ASPH;0;0
-84.934.928.025;44.153.959.507;1236;328506;10VG;heliport;WAVY TV Heliport;20;NA;US;US-VA;Portsmouth;no;10VG;;10VG;;;30;30;ASP;1;0
-130.703.554.838;60.330.734.455;1237;7695;10WA;closed;Mullan Hill Airport;2310;NA;US;US-WA;Spokane;no;;;;;;2200;60;TURF;0;0
-9.817.210.111;56.397.701.204;1238;7696;10WI;small_airport;Buds Landing Airport;850;NA;US;US-WI;Pound;no;10WI;;10WI;;;2100;200;TURF;0;0
-118.915.499.812;53.766.310.411;1239;45941;10WY;small_airport;Willow Creek Ranch Airport;5521;NA;US;US-WY;Kaycee;no;10WY;;10WY;;;4500;100;GRASS;0;0
-107.603.253.233;33.350.806.581;1240;345772;10XA;small_airport;Sterling Airport;30;NA;US;US-TX;Port Lavaca;no;10XA;;10XA;;;2300;20;ASP;0;0
-110.105.331.064;37.344.011.269;1241;7697;10XS;small_airport;Flying S Air Ranch Airport;1447;NA;US;US-TX;Brownwood;no;10XS;;10XS;;;3000;75;TURF;0;0
-161.971.623.518;93.502.548.011;1242;7698;11AK;small_airport;Rocking T Ranch Airport;1190;NA;US;US-AK;Delta Junction;no;11AK;;11AK;;;2400;30;GRVL-P;0;0
-95.458.136.477;36.839.847.823;1243;7699;11AL;heliport;Ech Stagefield Army Heliport;268;NA;US;US-AL;Fort Rucker/Ozark;no;11AL;;11AL;;;1600;75;ASPH;0;0
-103.600.336.814;40.919.316.754;1244;7700;11AR;heliport;CHI St. Vincent Hospital Hot Springs Heliport;558;NA;US;US-AR;Hot Springs;no;11AR;;11AR;;;60;60;ASPH;1;0
-122.774.325.395;37.218.479.234;1245;7701;11AZ;small_airport;Whetstone Airport;4250;NA;US;US-AZ;Huachuca City;no;11AZ;;11AZ;;;3850;150;TURF-DIRT-P;0;0
-133.273.920.903;43.936.665.635;1246;7702;11CA;small_airport;Turner Field;300;NA;US;US-CA;Fowler;no;11CA;;11CA;;;1800;40;TRTD-DIRT;0;0
-130.970.720.367;41.137.127.575;1247;7703;11CL;small_airport;Hansen Airport;2885;NA;US;US-CA;Adelanto;no;11CL;;11CL;;;5875;80;DIRT;0;0
-89.611.069.101;29.475.113.753;1248;7705;11FA;small_airport;B & L Farms Airport;9;NA;US;US-FL;Homestead;no;11FA;;11FA;;;2465;130;TURF;0;0
-96.360.703.787;35.983.565.932;1249;7706;11FD;heliport;North Okaloosa Medical Center Heliport;230;NA;US;US-FL;Crestview;no;11FD;;11FD;;;30;22;ASPH-G;0;0
-91.154.206.599;35.091.713.951;1250;7707;11FL;small_airport;Williams Field;88;NA;US;US-FL;Middleburg;no;11FL;;11FL;;;3000;200;TURF;0;0
-91.933.759.182;52.999.703.149;1251;7708;11G;closed;Johnson Field;630;NA;US;US-MI;Smiths Creek;no;;;;;;2530;60;TURF-F;0;0
-93.822.520.322;40.005.987.085;1252;7709;11GA;closed;De Kalb General Hospital Heliport;1012;NA;US;US-GA;Decatur;no;;;;;;24;24;CONC;0;0
-93.582.286.873;40.638.076.966;1253;7710;11GE;heliport;Apple 1 Heliport;1273;NA;US;US-GA;Cumming;no;11GE;;11GE;;;50;50;ASPH;0;0
-102.985.352.287;52.134.979.625;1254;345652;11IA;small_airport;Koch Field;988;NA;US;US-IA;Hudson;no;11IA;;11IA;;;1320;100;TURF-G;0;0
-97.819.859.634;50.301.638.804;1255;7713;11IL;heliport;Presence St Mary's Hospital - Kankakee Heliport;610;NA;US;US-IL;Kankakee;no;11IL;;11IL;;;44;44;ASPH;1;0
-96.333.773.594;48.396.602.689;1256;7714;11IN;small_airport;Jr's Airport;950;NA;US;US-IN;Danville;no;11IN;;11IN;;;2700;90;GRAVEL;0;0
-98.574.074.949;47.395.925.992;1257;7715;11IS;heliport;St Anthony Memorial Hospital Heliport;593;NA;US;US-IL;Effingham;no;11IS;;11IS;;;40;40;CONC;0;0
-105.919.275.428;47.384.009.413;1258;7716;11KS;closed;Sheller's Airport;1090;NA;US;US-KS;Tonganoxie;no;;;;;;1600;70;TURF;0;0
-95.552.306.895;45.958.112.942;1259;7717;11KY;heliport;Southwest Hospital Heliport;500;NA;US;US-KY;Louisville;no;11KY;;11KY;;;85;85;CONC;0;0
-99.467.301.075;34.086.269.582;1260;7718;11LA;seaplane_base;Tiger Pass Seaplane Base;;NA;US;US-LA;Venice;no;11LA;;11LA;;;2000;100;WATER;0;0
-98.817.319.007;49.714.982.977;1261;7719;11LL;small_airport;Thacker Airport;720;NA;US;US-IL;Chenoa;no;11LL;;11LL;;;2250;100;TURF;1;0
-103.047.205.849;36.296.743.562;1262;7720;11LS;small_airport;Jasmine Hill Airport;120;NA;US;US-LA;Glenmora;no;11LS;;11LS;;;1800;90;TURF;0;0
-98.381.156.383;4.076.165.687;1263;7721;11M;small_airport;Fulton-Itawamba County Airport;450;NA;US;US-MS;Fulton;no;11M;;11M;;;3000;60;ASPH-P;0;0
-78.767.890.532;51.321.575.677;1264;7722;11MA;small_airport;Bulljump Airport;60;NA;US;US-MA;Wareham;no;11MA;;11MA;;;1200;42;TURF;0;0
-84.192.801.054;46.389.316.557;1265;7723;11MD;small_airport;Tim's Airport;42;NA;US;US-MD;Salisbury;no;11MD;;11MD;;;2500;75;TURF;0;0
-92.882.089.722;52.722.379.733;1266;7724;11MI;heliport;Wagner's Landing Heliport;975;NA;US;US-MI;Clarkston;no;11MI;;11MI;;;50;50;TURF;0;0
-102.007.838.584;47.076.005.727;1267;7726;11MO;small_airport;Redgate Ranch Airport;820;NA;US;US-MO;Williamsburg;no;11MO;;11MO;;;2100;70;TURF;0;0
-121.884.328.293;58.548.222.511;1268;326133;11MT;small_airport;Lammers Airport;4098;NA;US;US-MT;Shawmut;no;11MT;;11MT;;;1257;30;GVL;0;0
-81.782.201.729;50.963.073.317;1269;7727;11N;small_airport;Candlelight Farms Airport;675;NA;US;US-CT;New Milford;no;11N;;11N;;;2900;50;TURF-G;0;0
-87.406.837.441;43.035.800.919;1270;7728;11NC;heliport;Sprint/Midatlantic Telecom Heliport;427;NA;US;US-NC;Youngsville;no;11NC;;11NC;;;40;40;CONC;0;0
-11.567.876.246;52.274.961.651;1271;7729;11NE;small_airport;Kaan Airport;4650;NA;US;US-NE;Harrison;no;11NE;;11NE;;;2500;100;TURF;0;0
-83.115.807.055;49.594.887.674;1272;7730;11NJ;heliport;Southdown Heliport;128;NA;US;US-NJ;Pluckemin;no;11NJ;;11NJ;;;100;100;TURF;0;0
-8305736.67;5.298.875.485;1273;7731;11NK;small_airport;Hop House Airpark;530;NA;US;US-NY;Fort Plain;no;11NK;;11NK;;;2400;50;TURF;0;0
-85.102.614.139;51.923.625.733;1274;7732;11NY;closed;Saikkonen Airport;969;NA;US;US-NY;Spencer;no;;;;;;1600;50;TURF;0;0
-91.801.618.355;48.142.133.885;1275;7733;11OA;small_airport;Hide-A-Way Hills Resort Airport;780;NA;US;US-OH;Bremen;no;11OA;;11OA;;;2300;100;TURF;0;0
-131.565.162.643;55.355.498.419;1276;7734;11OG;small_airport;Unity Airport;3975;NA;US;US-OR;Unity;no;11OG;;11OG;;;2400;60;DIRT-F;0;0
-137.240.238.301;53.720.598.479;1277;7736;11OR;small_airport;Holiday Sky Ranch Airport;510;NA;US;US-OR;Sutherlin;no;11OR;;11OR;;;2225;40;TURF-F;0;0
-88.758.122.465;5.064.475.195;1278;45744;11PN;small_airport;Eakin Airport;1489;NA;US;US-PA;Cranberry;no;11PN;;11PN;;;2500;100;TURF;0;0
-138.385.715.114;6.151.239.427;1279;7738;11S;small_airport;Sekiu Airport;355;NA;US;US-WA;Sekiu;no;11S;;11S;;;2997;50;ASPH-P;1;0
-106.433.788.549;34.765.077.997;1280;7739;11TA;closed;Conoco Heliport;91;NA;US;US-TX;Houston;no;;;;;;180;90;CONC;0;0
-108.207.552.526;38.027.679.935;1281;7740;11TE;small_airport;Flying M Ranch Airport;700;NA;US;US-TX;Grandview;no;11TE;;11TE;;;1900;50;TURF-F;0;0
-9.725.616.445;43.661.787.491;1282;7741;11TN;closed;Salem Field;425;NA;US;US-TN;Clarksville;no;;;;;;2800;75;TURF;0;0
-107.324.679.547;37.184.879.837;1283;7742;11TS;small_airport;PT Enterprise D&W Ranch Airport;526;NA;US;US-TX;Mexia;no;11TS;;11TS;;;2370;50;TURF;0;0
-107.637.009.755;39.842.841.689;1284;7743;11TX;small_airport;Butler Airport;840;NA;US;US-TX;Sherman;no;11TX;;11TX;;;2000;80;TURF;0;0
-84.874.546.638;44.031.776.634;1285;7744;11VA;heliport;Chesapeake General Hospital Heliport;21;NA;US;US-VA;Chesapeake;no;11VA;;11VA;;;45;45;CONC;0;0
-85.716.678.858;46.090.494.144;1286;7745;11VG;small_airport;Devil's Reach Landing Airport;28;NA;US;US-VA;Oak Grove;no;11VG;;11VG;;;1800;70;TURF;0;0
-13.076.650.935;60.279.769.837;1287;7746;11WA;small_airport;Homeport Airport;2320;NA;US;US-WA;Cheney;no;11WA;;11WA;;;2400;50;TURF;0;0
-101.227.044.232;56.157.455.142;1288;7747;11WI;closed;Victory Memorial Hospital Heliport;1140;NA;US;US-WI;Stanley;no;;;;;;100;100;ASPH;0;0
-99.710.200.966;53.660.408.055;1289;7748;11WN;seaplane_base;Diedrich Seaplane Base;774;NA;US;US-WI;Lodi;no;11WN;;11WN;;;3000;350;WATER;0;0
-98.178.150.321;54.749.152.805;1290;45923;11Y;small_airport;Flying Feathers Airport;940;NA;US;US-WI;Chilton;no;11Y;;11Y;;;500;20;TURF;0;0
-102.787.300.931;41.881.512.429;1291;7750;12A;small_airport;Arkavalley Airport;329;NA;US;US-AR;Conway;no;12A;;12A;;;3133;40;ASPH-G;1;0
-95.137.634.315;36.869.016.773;1292;7749;12AL;heliport;Goldberg Stagefield Army Heliport;362;NA;US;US-AL;Midland City;no;12AL;;12AL;;;1600;75;ASPH;0;0
-101.271.484.086;40.982.253.441;1293;45301;12AR;small_airport;Gibbons Airport;178;NA;US;US-AR;Marvell;no;12AR;;12AR;;;2600;100;TURF;0;0
-125.404.747.077;40.092.013.299;1294;7751;12AZ;small_airport;Ranta Strip;1840;NA;US;US-AZ;Morristown;no;12AZ;;12AZ;;;2400;100;GRAVEL;0;0
-134.884.712.372;45.949.202.171;1295;7752;12CA;small_airport;Faber Vineyards Airport;70;NA;US;US-CA;Lodi;no;12CA;;12CA;;;1800;100;TRTD-DIRT;0;0
-133.416.408.017;43.222.318.954;1296;7753;12CL;small_airport;Newton Field;194;NA;US;US-CA;Stratford;no;12CL;;12CL;;;2790;40;ASPH-G;1;0
-120.019.111.716;46.981.355.059;1297;7754;12CO;small_airport;Omega 1 STOLport;6409;NA;US;US-CO;Hotchkiss;no;12CO;;12CO;;;1400;50;DIRT;0;0
-90.964.165.304;33.094.494.032;1298;7755;12FA;closed;Hi-Acres Airport;105;NA;US;US-FL;Clermont;no;;;;;;1800;80;TURF;0;0
-90.625.054.966;32.867.049.587;1299;7756;12FD;heliport;Osceola Regional Medical Center Heliport;59;NA;US;US-FL;Kissimmee;no;12FD;;12FD;;;40;40;CONC;0;0
-90.618.407.128;33.239.200.016;1300;7757;12FL;seaplane_base;Timberlachen Seaplane Base;89;NA;US;US-FL;Orlando;no;12FL;;12FL;;;2463;200;WATER;0;0
-93.530.443.582;4012333.06;1301;7758;12GA;heliport;Eastside Medical Center Heliport;1065;NA;US;US-GA;Snellville;no;12GA;;12GA;;;50;50;CONC;0;0
-90.569.207.162;37.280.256.679;1302;7759;12GE;seaplane_base;Harvest Lake Seaplane Base;4;NA;US;US-GA;Riceboro;no;12GE;;12GE;;;2100;75;WATER;0;0
-94.621.567.174;47.950.334.673;1303;7760;12I;seaplane_base;Brookville Reservoir Seaplane Base;748;NA;US;US-IN;Brookville;no;12I;;12I;;;16000;2000;WATER;0;0
-107.020.111.784;5.281.654.886;1304;7761;12IA;small_airport;Plueger Airfield;1245;NA;US;US-IA;Lemars;no;12IA;;12IA;;;1350;200;TURF;0;0
-127.720.193.274;56.164.849.119;1305;7762;12ID;small_airport;Flying B Ranch Landing Strip;3647;NA;US;US-ID;Salmon;no;12ID;;12ID;;;2000;100;TURF;0;0
-94.592.027.434;48.450.780.473;1306;7763;12II;small_airport;Pentecost Airport;1020;NA;US;US-IN;Richmond;no;12II;;12II;;;2500;75;TURF;0;0
-97.979.743.082;5.041.886.639;1307;7764;12IL;small_airport;Hawker Airport;620;NA;US;US-IL;Kankakee;no;12IL;;12IL;;;1300;100;TURF;0;0
-97.568.749.673;45.961.934.393;1308;7765;12IN;small_airport;J & S Field;465;NA;US;US-IN;Darmstadt;no;12IN;;12IN;;;1930;50;TURF;0;0
-101.032.923.078;50.427.866.934;1309;7766;12IS;heliport;Mercer County Hospital Heliport;729;NA;US;US-IL;Aledo;no;12IS;;12IS;;;50;50;CONC;0;0
-83.402.274.596;49.541.921.264;1310;7767;12JY;balloonport;Clinton Elks Lodge Balloonport;37;NA;US;US-NJ;Pittstown;no;12JY;;12JY;;;320;220;TURF;0;0
-108.522.923.211;45.702.897.479;1311;7768;12KS;small_airport;Sooter Airport;1420;NA;US;US-KS;Sedgwick;no;12KS;;12KS;;;2600;50;TURF;0;0
-94.809.254.051;4.644.656.461;1312;7769;12KY;small_airport;John M. Foree Airport;853;NA;US;US-KY;New Castle;no;12KY;;12KY;;;2500;100;TURF;1;0
-10.392.498.117;35.390.637.287;1313;7770;12LA;small_airport;Kml Airport;20;NA;US;US-LA;Sulphur;no;12LA;;12LA;;;3500;85;TURF;0;0
-99.615.579.944;45.146.873.397;1314;7771;12LL;closed;Lambdins Field;350;NA;US;US-IL;Wolf Lake;no;;;;;;2200;120;TURF;0;0
-102.731.196.155;35.265.279.685;1315;7772;12LS;small_airport;Hains Airstrip;20;NA;US;US-LA;Rayne;no;12LS;;12LS;;;2100;70;TURF-G;0;0
-79.529.653.464;51.920.526.672;1316;7773;12MA;heliport;Mellen Street Heliport;275;NA;US;US-MA;Holliston;no;12MA;;12MA;;;400;200;TURF;0;0
-85.352.953.863;47.604.993.912;1317;7774;12MD;heliport;Ascension Saint Agnes Hospital Heliport;141;NA;US;US-MD;Baltimore;no;12MD;;12MD;;;40;40;CONC;0;0
-77.041.212.036;55.154.550.711;1318;7775;12ME;small_airport;Ridgeview Airport;240;NA;US;US-ME;Searsmont;no;12ME;;12ME;;;1500;50;TURF;0;0
-92.940.386.828;53.199.740.687;1319;7776;12MI;small_airport;John's Airport;820;NA;US;US-MI;Davison;no;12MI;;12MI;;;1852;100;TURF;0;0
-104.189.147.902;46.617.730.806;1320;7778;12MO;closed;Ferguson Farms Airport;990;NA;US;US-MO;Windsor;no;;;;;;3000;50;TURF;0;0
-101.654.798.281;36.442.813.019;1321;7779;12MS;closed;Green Acres Airport;300;NA;US;US-MS;Woodville;no;;;;;;1100;75;TURF;0;0
-122.943.473.517;62.366.344.204;1322;7780;12MT;small_airport;Lincolns Field;2931;NA;US;US-MT;Hingham;no;12MT;;12MT;;;1780;55;TURF-P;0;0
-112.908.022.101;6.156.123.516;1323;7782;12ND;small_airport;Pietschtree Airstrip;1566;NA;US;US-ND;Burlington;no;12ND;;12ND;;;2000;100;TURF;0;0
-115.438.308.555;5.146.998.971;1324;7783;12NE;small_airport;Reisig Brothers Airport;3985;NA;US;US-NE;Scottsbluff;no;12NE;;12NE;;;2000;40;TURF;0;0
-79.765.362.192;5387664.64;1325;45523;12NH;small_airport;Gile Pond Airport;485;NA;US;US-NH;Sanbornton;no;12NH;;12NH;;;1800;200;TURF;0;0
-8.174.512.977;54.899.879.903;1326;7785;12NK;small_airport;Westport Airport;276;NA;US;US-NY;Westport;no;12NK;;12NK;;;2600;125;TURF-G;0;0
-119.845.896.984;3.738.179.794;1327;7786;12NM;closed;Columbus Stockyards Airport;4017;NA;US;US-NM;Columbus;no;;;;;;5000;60;DIRT;0;0
-83.679.972.198;52.927.221.494;1328;7787;12NY;closed;TGP-245 Heliport;1440;NA;US;US-NY;West Winfield;no;;;;;;300;150;TURF;0;0
-93.928.477.553;5.056.425.947;1329;45951;12OA;heliport;ProMedica Defiance Regional Hospital Heliport;709;NA;US;US-OH;Defiance;no;12OA;;12OA;;;60;60;CONC-G;1;0
-93.879.607.183;48.419.609.118;1330;7788;12OH;small_airport;McGregor Airfield;940;NA;US;US-OH;Brookville;no;12OH;;12OH;;;1030;100;TURF;0;0
-130.557.722.966;53.045.624.498;1331;7790;12OR;small_airport;Skinner Ranch Airport;4273;NA;US;US-OR;Jordan Valley;no;12OR;;12OR;;;2200;75;DIRT;0;0
-85.921.021.677;48.440.960.711;1332;7791;12PA;heliport;Helicopter Applicators Inc Heliport;612;NA;US;US-PA;Gettysburg;yes;12PA;;12PA;;;180;150;CONC;1;0
-83.730.287.494;48.669.758.298;1333;7792;12PN;heliport;WCAU Heliport;230;NA;US;US-PA;Philadelphia;no;12PN;;12PN;;;60;60;ASPH;0;0
-84.470.789.269;48.258.865.463;1334;7794;12PS;heliport;Siple Heliport;419;NA;US;US-PA;Lewisville;no;12PS;;12PS;;;65;65;TURF;0;0
-132.948.868.194;55.950.803.651;1335;7795;12S;small_airport;Monument Municipal Airport;2323;NA;US;US-OR;Monument;no;12S;;12S;;;2104;29;GRVL-TRTD-F;0;0
-89.886.811.345;40.478.043.481;1336;7796;12SC;small_airport;Over the Hill Airport;250;NA;US;US-SC;Elgin;no;12SC;;12SC;;;2400;100;TURF;0;0
-107.680.592.449;38.330.665.142;1337;7797;12T;heliport;Ferris Red Oak Municipal Heliport;510;NA;US;US-TX;Ferris;no;;;12T;;;40;40;CONC-E;0;0
-106.340.951.802;34.637.898.801;1338;7798;12TA;heliport;Channel Two Heliport;72;NA;US;US-TX;Houston;no;12TA;;12TA;;;20;20;CONC;0;0
-110.473.996.997;36.734.448.881;1339;7799;12TE;closed;Curtis Ranch Field;1740;NA;US;US-TX;Rochelle;no;;;;;;2300;200;TURF;0;0
-94.108.165.135;42.763.897.947;1340;7800;12TN;small_airport;Riley Creek Airport;750;NA;US;US-TN;Kingston;no;12TN;;12TN;;;2600;40;ASPH-G;1;0
-109.067.834.793;38.831.652.896;1341;7801;12TS;small_airport;Blo Airport;1050;NA;US;US-TX;Mineral Wells;no;12TS;;12TS;;;1600;50;ASPH;0;0
-108.092.133.927;39.743.845.558;1342;347056;12TT;small_airport;D An P Farm Airport;771;NA;US;US-TX;Gainesville;no;12TT;;12TT;;;2480;50;Turf;0;0
-109.183.296.482;36.095.571.354;1343;7802;12TX;small_airport;Griffin Airport;1235;NA;US;US-TX;Bertram;no;12TX;;12TX;;;2000;100;TURF;0;0
-88.797.108.083;45.495.347.142;1344;7803;12VA;small_airport;Hop-Along Airport;1060;NA;US;US-VA;Clifton Forge;no;12VA;;12VA;;;2150;50;TURF;0;0
-130.759.020.888;60.274.633.322;1345;7804;12WA;small_airport;Fowlers Northwest 40 Airport;2313;NA;US;US-WA;Spokane;no;12WA;;12WA;;;1550;200;TURF;0;0
-100.584.173.454;56.429.413.707;1346;7805;12WI;heliport;Memorial Hospital of Taylor County Heliport;1435;NA;US;US-WI;Medford;no;12WI;;12WI;;;60;50;ASPH;0;0
-130.487.223.219;59.275.590.872;1347;45905;12WT;closed;Walker Airport;2450;NA;US;US-WA;Palouse;no;;;;;;2200;80;TURF-G;0;0
-91.406.826.146;4.628.036.891;1348;321472;12WV;small_airport;Crazy Horse Airport;603;NA;US;US-WV;Hamlin;no;12WV;;12WV;;;1292;40;Turf;0;0
-120.653.259.402;55.353.468.723;1349;45934;12WY;small_airport;Black Diamond Airport;4400;NA;US;US-WY;Burlington;no;12WY;;12WY;;;2500;50;TURF;0;0
-102.233.583.936;4.157.692.531;1350;7806;12XS;small_airport;Mc Croskey Field;253;NA;US;US-AR;Butlerville;no;12XS;;12XS;;;2450;40;TURF;0;0
-166.867.909.904;87.777.267.805;1351;7807;13AK;small_airport;Satterbergs Airport;350;NA;US;US-AK;Houston;no;13AK;;13AK;;;980;45;TURF;0;0
-9.531.230.312;36.794.603.209;1352;7808;13AL;heliport;Hatch Stagefield Army Heliport;225;NA;US;US-AL;Fort Rucker/Ozark;no;13AL;;13AL;;;1600;50;ASPH;0;0
-102.433.856.116;40.540.199.149;1353;7809;13AR;heliport;Jrmc Heliport;227;NA;US;US-AR;Pine Bluff;no;13AR;;13AR;;;40;40;CONC;0;0
-12.562.791.062;39.665.334.835;1354;7810;13AZ;small_airport;Waltenberry Field Ultralightport;1213;NA;US;US-AZ;Tonopah;no;13AZ;;13AZ;;;1100;75;DIRT;0;0
-130.416.125.687;40.604.290.134;1355;7811;13CA;heliport;MH15 Heaps Peak US Forest Service Heliport;6266;NA;US;US-CA;Lake Arrowhead;no;13CA;;13CA;;;20;20;ASPH-CONC;0;0
-135.613.853.679;46.334.319.019;1356;7812;13CL;small_airport;Maine Prairie Airport;40;NA;US;US-CA;Dixon;no;13CL;;13CL;;;1950;50;GRAVEL;0;0
-118.938.198.714;49.470.119.884;1357;7813;13CO;heliport;Mann Heliport;7500;NA;US;US-CO;Steamboat Springs;no;13CO;;13CO;;;15;15;CONC-G;0;0
-93.155.562.034;52.556.894.377;1358;22103;13D;heliport;Ponderosa Heliport;1017;NA;US;US-MI;Highland;no;13D;;13D;;;18;18;CONC-G;1;0
-90.733.054.909;34.636.718.862;1359;7814;13FA;small_airport;Earle Airpark;25;NA;US;US-FL;Hastings;no;13FA;;13FA;;;2300;100;TURF-G;0;0
-90.595.254.738;33.145.161.237;1360;7815;13FD;closed;Yelvington Heliport;110;NA;US;US-FL;Orlando;no;;;;;;40;40;CONC;0;0
-91.638.705.759;32.840.466.622;1361;7816;13FL;heliport;Gator Lake Heliport;110;NA;US;US-FL;Wesley Chapel;no;13FL;;13FL;;;500;200;CONC;0;0
-93.235.525.968;36.804.512.126;1362;7817;13GA;small_airport;Oak Ridge Plantation Airport;350;NA;US;US-GA;Sumner;no;13GA;;13GA;;;3400;150;TURF;0;0
-91.636.089.724;38.107.651.966;1363;7818;13GE;small_airport;Holt Airpark;280;NA;US;US-GA;Oak Park;no;13GE;;13GE;;;2600;60;TURF;0;0
-100.400.274.456;51.678.275.535;1364;7819;13IA;small_airport;Hillside Stables Airport;760;NA;US;US-IA;Sabula;no;13IA;;13IA;;;850;60;TURF;0;0
-128.018.526.996;55.067.925.104;1365;7820;13ID;small_airport;Silva Ranch Airport;6400;NA;US;US-ID;Stanley;no;13ID;;13ID;;;1600;100;TURF;0;0
-94.788.208.389;50.239.569.858;1366;7821;13II;heliport;St Joseph Medical Center Heliport;845;NA;US;US-IN;Fort Wayne;no;13II;;13II;;;50;50;CONC;0;0
-94.541.197.842;49.850.164.856;1367;7822;13IN;small_airport;Gage Airport;814;NA;US;US-IN;Decatur;no;13IN;;13IN;;;2200;60;TURF-P;1;0
-82.649.490.224;49.600.316.209;1368;7823;13JY;heliport;Hess Port Reading Heliport;70;NA;US;US-NJ;Port Reading;no;13JY;;13JY;;;50;50;ASPH;0;0
-108.102.689.416;45.368.225.658;1369;7824;13KS;small_airport;Daniel's Landing Airport;1325;NA;US;US-KS;Andover;no;13KS;;13KS;;;2000;75;TURF;0;0
-97.024.494.118;4.537.809.166;1370;7825;13KY;small_airport;Miles Airport;407;NA;US;US-KY;Owensboro;no;13KY;;13KY;;;2000;100;TURF;0;0
-10.375.923.172;34.757.638.404;1371;7826;13LA;heliport;Evergreen Heliport;10;NA;US;US-LA;Cameron;no;13LA;;13LA;;;50;20;CONC;0;0
-97.820.981.152;51.473.412.191;1372;7827;13LL;heliport;Henry Valve Company Heliport;640;NA;US;US-IL;Melrose Park;no;13LL;;13LL;;;25;25;CONC;0;0
-102.843.176.402;35.027.658.079;1373;7828;13LS;small_airport;Tee Brad's Airport;12;NA;US;US-LA;Kaplan;no;13LS;;13LS;;;2200;40;ASPH-TURF;0;0
-93.350.962.946;52.519.195.562;1374;7829;13M;balloonport;Aeronut Park Balloonport;980;NA;US;US-MI;Howell;no;13M;;13M;;;900;250;TURF;0;0
-80.496.683.379;51.944.877.636;1375;7830;13MA;closed;Metropolitan Airport;418;NA;US;US-MA;Palmer;no;;;;;;2475;55;ASPH-P;1;0
-77.711.360.942;57.445.895.237;1376;7831;13ME;small_airport;Socatean Bay Airport;1179;NA;US;US-ME;Rockwood;no;13ME;;13ME;;;2100;100;ASPH;0;0
-95.863.668.884;51.585.380.656;1377;7832;13MI;heliport;Lee Memorial Hospital Heliport;748;NA;US;US-MI;Dowagiac;no;13MI;;13MI;;;60;60;TURF;0;0
-106.679.024.274;57.965.172.312;1378;7833;13MN;closed;Melby Airport;1250;NA;US;US-MN;Ashby;no;;;;;;1600;80;TURF;0;0
-102.087.205.698;4.533.812.199;1379;7834;13MO;small_airport;Domeyer Airport;1260;NA;US;US-MO;Lenox;no;13MO;;13MO;;;2000;100;TURF;0;0
-99.813.399.447;35.852.172.804;1380;7835;13MS;small_airport;Greener Pastures Airpark;180;NA;US;US-MS;Carriere;no;13MS;;13MS;;;3000;100;TURF;0;0
-122.577.229.742;61.939.391.646;1381;7836;13MT;small_airport;Sorenson Airport;2873;NA;US;US-MT;Kremlin;no;13MT;;13MT;;;2300;60;TURF;0;0
-83.244.934.515;50.074.460.515;1382;7837;13N;closed;Trinca Airport;600;NA;US;US-NJ;Andover;no;;;;;;1924;135;TURF-G;0;0
-112.220.063.368;49.120.715.516;1383;7839;13NE;small_airport;Hock Airport;2777;NA;US;US-NE;Culbertson;no;13NE;;13NE;;;2600;200;TURF;0;0
-79.313.714.527;53.767.162.598;1384;346084;13NH;heliport;Coffin Brook Landing Heliport;705;NA;US;US-NH;Alton;no;13NH;;13NH;;;33;33;Turf;1;0
-83.025.305.613;49.191.404.524;1385;7840;13NJ;heliport;Wyeth-Ayerst Research Heliport;117;NA;US;US-NJ;Princeton;no;13NJ;;13NJ;;;50;50;ASPH;0;0
-81.854.893.343;5.100.876.265;1386;7841;13NK;heliport;Quaker Valley Farm Heliport;1100;NA;US;US-NY;Pawling;no;13NK;;13NK;;;75;75;TURF;0;0
-120.383.364.184;39.511.104.671;1387;7842;13NM;small_airport;Beaverhead Airstrip;7378;NA;US;US-NM;Magdalena;no;13NM;;13NM;;;3840;50;DIRT-G;0;0
-89.236.008.133;43.416.530.151;1388;346550;13NR;small_airport;Dusenbury Field;646;NA;US;US-NC;Walnut Cove;no;13NR;;13NR;;;1900;50;Turf;0;0
-81.390.856.075;49.990.587.947;1389;7843;13NY;heliport;Stony Brook University Hospital Heliport;190;NA;US;US-NY;Stony Brook;no;13NY;;13NY;;;60;60;CONC;0;0
-93.840.439.421;50.611.834.439;1390;7844;13OH;closed;Rose Field;728;NA;US;US-OH;Jewell;no;;;;;;2250;90;TURF;0;0
-90.677.407.409;49.411.457.326;1391;7845;13OI;heliport;Cleveland Clinic, Union Hospital Heliport;926;NA;US;US-OH;Dover;no;13OI;;13OI;;;25;25;TURF;0;0
-106.587.189.033;41.552.142.196;1392;7846;13OK;heliport;McAlester Regional Health Center Heliport;705;NA;US;US-OK;McAlester;no;13OK;;13OK;;;40;40;CONC;0;0
-136.284.002.584;54.254.021.698;1393;7847;13OR;small_airport;Aubrey Mountain Airstrip;1680;NA;US;US-OR;Oakridge;no;13OR;;13OR;;;1950;40;TURF;0;0
-88.445.565.698;51.135.521.236;1394;7848;13PA;small_airport;Rigrtona Airport;1703;NA;US;US-PA;Tidioute;no;13PA;;13PA;;;2075;50;ASPH;1;0
