price;mileage;power;make_model;date;fuel;gear;offer_type;version;link
11400;1;;Husqvarna;Jan-20;;;New;701 VITPILEN;/offers/husqvarna-others-701-vitpilen-blue-5253280c-9fa9-4350-ab30-bf8e4908e4ce
12500;21500;125.0;BMW R 1200 GS LC;Okt-14;Gasoline;Manual;Used;;/offers/bmw-r-1200-gs-lc-gasoline-black-3e9897c5-cc08-c602-e053-0100007f4506
21500;25200;;Others;Jul-18;Gasoline;;Used;HARLEY DAVIDSON;/offers/others-others-harley-davidson-gasoline-red-1087f6ed-c118-4484-8de3-7b2a2b25cf7f
9500;437;75.0;KTM 690 Supermoto;Mar-21;Gasoline;;Used;;/offers/ktm-690-supermoto-gasoline-orange-03414dc6-c126-e72c-e053-0100007f9e58
6300;4150;95.0;Kawasaki Z 900;Jun-18;Gasoline;;Used;;/offers/kawasaki-z-900-gasoline-black-32f98dc0-911e-ab69-e053-0100007f9a77
2000;9950;15.0;Piaggio XEvo 125;Jun-15;Gasoline;;Used;;/offers/piaggio-xevo-125-gasoline-black-183cdcbc-a61e-a31f-e053-0100007fbc1a
6100;7950;75.0;Yamaha MT-07;Mei-14;Gasoline;Manual;Used;;/offers/yamaha-mt-07-gasoline-black-f01541c0-d83e-ce0b-e053-0100007fc0f2
10990;203;;Ducati Scrambler;Agu-19;Gasoline;;Used;;/offers/ducati-scrambler-gasoline-grey-c9dc50c2-1dff-4201-8991-700906769184
9790;5200;145.0;Honda CB 1000;Mei-19;Gasoline;;Used;CB1000R Neo, 2 J. Garantie, 1. Hand;/offers/honda-cb-1000-cb1000r-neo-2-j-garantie-1-hand-gasoline-grey-8f90f4c7-6917-44df-a33e-56e5f1d7a0c8
8299;0;;Yamaha X-Max 400;Jan-21;;;New;Tech Max ABS;/offers/yamaha-x-max-400-tech-max-abs-black-a8e7d677-3a08-40b2-9eec-062e28ee6898
6990;3563;;Yamaha MT-09;Mar-14;Gasoline;;Used;;/offers/yamaha-mt-09-gasoline-violet-d9a9b4a5-ea78-4701-8d13-15f2c43c9ee4
9000;16000;116.0;Yamaha Tracer 900;Mar-19;Gasoline;;Used;;/offers/yamaha-tracer-900-gasoline-grey-fa3700c7-4923-7826-e053-0100007fccd1
22500;2000;126.0;Arctic Cat 1000;Sep-18;Gasoline;Automatic;Used;Wildcat XX;/offers/arctic-cat-1000-wildcat-xx-gasoline-grey-3e99a5c3-2af0-7825-e053-0100007fbd3c
9900;3500;110.0;BMW R nineT;Okt-18;Gasoline;;Used;;/offers/bmw-r-ninet-gasoline-white-1d2ceebe-3ea3-6e2e-e053-0100007f18ac
10490;21254;;KTM 1190 Adventure;Des-14;Gasoline;;Used;ABS;/offers/ktm-1190-adventure-abs-gasoline-orange-308033b1-384a-4010-b20a-714d035a3bd9
9000;22000;113.0;Ducati Hypermotard 939;Jun-16;Gasoline;;Used;hypermotard 939;/offers/ducati-hypermotard-939-hypermotard-939-gasoline-red-bf6a5832-50a9-4df3-9022-8de8e06b9d1f
12500;2100;88.0;Triumph Bonneville T120;Jun-19;Gasoline;;Used;ACE LIMITED EDITION;/offers/triumph-bonneville-t120-ace-limited-edition-gasoline-black-df2f2f86-9f3c-4d07-be65-a3389e105882
23950;501;136.0;BMW R 1250 RT;Sep-20;Gasoline;Manual;Used;| Broekhuis Special | BTW motor | 5 jaar fabrieksg;/offers/bmw-r-1250-rt-broekhuis-special-btw-motor-5-jaar-fabrieksg-gasoline-blue-dbcb3fa2-0ac4-4b82-9091-ca810a081c2b
2200;6757;72.0;Honda MSX 125;Mei-14;Gasoline;;Used;;/offers/honda-msx-125-gasoline-black-02eea7c4-0f4b-1e40-e053-0100007fb83e
7000;53000;170.0;Ducati 1098;Nov-07;Gasoline;;Used;;/offers/ducati-1098-gasoline-red-a98d26c3-e29d-2235-e053-0100007f9f7d
17990;25000;200.0;Kawasaki Ninja H2;Mar-18;Gasoline;Manual;Used;SX SE;/offers/kawasaki-ninja-h2-sx-se-gasoline-green-01e9d123-f4da-4f52-978e-59dc9b0fb5a1
15500;9803;125.0;BMW R 1200 GS;Mar-16;Gasoline;Automatic;Used;;/offers/bmw-r-1200-gs-gasoline-blue-c5c01da4-049d-3a7a-e053-0100007fb630
17900;5000;95.0;Harley-Davidson Softail;Jul-20;Gasoline;;Used;Low rider S colore BARRACUDA SILVER;/offers/harley-davidson-softail-low-rider-s-colore-barracuda-silver-gasoline-grey-c1873ab0-3de6-9127-e053-0100007f461a
10000;108764;48.0;Harley-Davidson;Jul-71;Gasoline;;Used;;/offers/harley-davidson-others-gasoline-black-8c34cec4-f229-211a-e053-0100007f6fd1
10390;43;;Aprilia RS 660;Jun-21;Gasoline;Manual;Used;Lava Red 35 KW Version;/offers/aprilia-rs-660-lava-red-35-kw-version-gasoline-1fbc7622-03ba-43cc-8d65-a4a29e671c45
10250;4940;150.0;Suzuki GSX-S 1000;Mar-20;Gasoline;;Used;;/offers/suzuki-gsx-s-1000-gasoline-black-77c677c4-f12b-3b24-e053-0100007f1db6
6200;38000;75.0;Yamaha Tracer 700;Apr-17;Gasoline;;Used;;/offers/yamaha-tracer-700-gasoline-red-2228c2c2-3a46-eb61-e053-0100007fd7f3
6250;4750;49.0;Kawasaki KFX 700;Apr-10;Gasoline;;Used;;/offers/kawasaki-kfx-700-gasoline-green-11e680d9-2d7b-4d94-a20d-19d3cdcae0f2
7990;7815;95.0;Triumph;Jan-19;;;Used;STREET TRIPLE S;/offers/triumph-others-street-triple-s-red-65cd47a8-3baf-49ee-a6ea-452092bc3e53
12000;19800;148.0;Triumph Rocket III Roadster;Apr-12;Gasoline;;Used;;/offers/triumph-rocket-iii-roadster-gasoline-black-2c5b6ac3-1c5b-1b61-e053-0100007fd94a
14995;0;;Harley-Davidson Softail;Jan-21;;;New;- STANDAARD 107;/offers/harley-davidson-softail-standaard-107-black-b1dbf410-096a-4860-a43b-b38ff6ac6559
10690;36848;;KTM;Apr-14;Gasoline;;Used;1290 SUPERDUKE R;/offers/ktm-others-1290-superduke-r-gasoline-orange-555db92a-0bd4-4233-b653-8b3c2d8a1a46
11950;1900;;Yamaha;Jan-21;Gasoline;Manual;Used;TRACER 9;/offers/yamaha-others-tracer-9-gasoline-red-2f30325f-184b-4a69-851a-10ba571ad259
2200;5595;14.0;Kymco Super Dink 125;Okt-19;Gasoline;;Used;;/offers/kymco-super-dink-125-gasoline-red-288067b9-0100-e809-e053-0100007f37a8
10650;8800;199.0;BMW S 1000 R;Sep-14;Gasoline;;Used;;/offers/bmw-s-1000-r-gasoline-red-6631ddbf-3c70-ef14-e053-0100007f2f7f
12600;13000;95.0;Indian Scout;Mar-18;Gasoline;Manual;Used;;/offers/indian-scout-gasoline-black-ae5cd3c5-417c-8064-e053-0100007f3b31
7000;17767;92.0;Triumph Tiger 800;Jan-12;Gasoline;;Used;ABS;/offers/triumph-tiger-800-abs-gasoline-black-3bd6daa2-47b6-4e40-937e-f6af5569ecd1
11999;10;33.0;Others;Apr-20;Gasoline;Automatic;Used;quadro vehicles Qooder | Rijden met autorijbewijs;/offers/others-others-quadro-vehicles-qooder-rijden-met-autorijbewijs-gasoline-black-8198ce5a-5de4-4180-b1ab-d0ccf7b159f3
12500;16000;135.0;Triumph Tiger Explorer;Mei-16;Gasoline;;Used;;/offers/triumph-tiger-explorer-gasoline-white-f9caeabb-0ee7-822a-e053-0100007f8d8b
10499;1992;1.0;Kawasaki Z 900;Jan-20;;;Used;RS;/offers/kawasaki-z-900-rs-black-1d9e4685-c285-4448-9f78-01207c107be6
18200;19300;125.0;BMW R 1200 GS;Jan-18;Gasoline;;Used;ADVENTURE;/offers/bmw-r-1200-gs-adventure-gasoline-blue-919af5f0-2866-4cb7-bb3c-d4981a38a082
12990;976;48.0;BMW R nineT;Mar-21;Gasoline;Manual;Demonstration;Pure A2 48PS;/offers/bmw-r-ninet-pure-a2-48ps-gasoline-blue-548746d2-42ac-43e2-986c-2b168f4a2c72
22498;0;;Honda CRF 1100;Jan-21;;;New;D4;/offers/honda-crf-1100-d4-black-40f45a50-27e0-4c70-8578-1f56ee720dd3
4990;18899;58.0;Kymco Myroad 700i;Apr-12;Gasoline;Automatic;Used;erst 18899 km - Inspektion neu !;/offers/kymco-myroad-700i-erst-18899-km-inspektion-neu-gasoline-silver-7a2a0c31-c4c0-4342-afbe-61d0ca49c078
8500;13080;91.0;Harley-Davidson Sportster XR 1200;Apr-09;Gasoline;;Used;Custom made;/offers/harley-davidson-sportster-xr-1200-custom-made-gasoline-grey-3c7f2bc0-8b46-2c69-e053-0100007f739f
6100;14100;101.0;BMW R 1200 R;Jun-09;Gasoline;Manual;Used;;/offers/bmw-r-1200-r-gasoline-blue-efa933b9-7df3-d93d-e053-0100007faf28
10400;30300;77.0;Harley-Davidson Fat Boy;Okt-09;Gasoline;;Used;FXDF;/offers/harley-davidson-fat-boy-fxdf-gasoline-red-45b455c4-916d-d84a-e053-0100007f02f6
9290;5719;;Yamaha XJR 1300;Jun-17;;;Used;60th Anniversary;/offers/yamaha-xjr-1300-60th-anniversary-yellow-b3b62a0b-293f-404e-9183-5b2d17bb6d7c
17500;35350;118.0;Honda GL 1800;Agu-10;Gasoline;Manual;Used;Deluxe;/offers/honda-gl-1800-deluxe-gasoline-blue-fd6a77d6-08b7-45c3-ab5a-e12eada4df0b
12900;18500;77.0;Harley-Davidson Custom Bike;Jul-15;Gasoline;;Used;;/offers/harley-davidson-custom-bike-gasoline-brown-d4d504c1-9074-a206-e053-0100007f225b
7799;40000;114.0;Yamaha Tracer 900;Feb-17;Gasoline;;Used;;/offers/yamaha-tracer-900-gasoline-red-0b917cd2-4d73-4f9f-a46c-3b822fc9b974
1899;32000;48.0;Kymco Downtown 300i;Des-11;Gasoline;;Used;kymco dinkstreet 300i 2011;/offers/kymco-downtown-300i-kymco-dinkstreet-300i-2011-gasoline-white-771eb4ac-8ff2-480d-ab6f-c1abd6a515c8
7700;7000;48.0;Kawasaki W 800;Mar-15;Gasoline;Manual;Used;Black Edition;/offers/kawasaki-w-800-black-edition-gasoline-black-fcd14fb4-49ea-4675-87a0-6fb94b60d6ea
2300;12500;54.0;HM CRE Baja;Jan-14;Two Stroke Gasoline;Manual;Used;Motore MINARELLI 80CC;/offers/hm-cre-baja-motore-minarelli-80cc-two-stroke-gasoline-white-6807f994-7e39-4480-925e-1adabecaf56f
600;1300;1.0;REX RS 450;Jun-10;Gasoline;;Used;;/offers/rex-rs-450-gasoline-black-d766583d-a282-433e-bf03-8379c7f23111
14950;12125;215.0;Harley-Davidson Road King;Jul-09;Gasoline;;Used;;/offers/harley-davidson-road-king-gasoline-black-4a5f0ac2-d2c8-1655-e053-0100007ff866
10400;134000;82.0;Harley-Davidson Street Glide;Jun-06;Gasoline;;Used;;/offers/harley-davidson-street-glide-gasoline-beige-8f5f11be-0f12-dd36-e053-0100007f2f97
150000;1;200.0;Ducati Desmosedici RR;Apr-08;Gasoline;;Used;;/offers/ducati-desmosedici-rr-gasoline-red-bbd469a7-6e2f-d37f-e053-0100007fcd50
16800;1;1.0;Benelli;Des-40;Gasoline;Manual;Antique / Classic;VTA 500;/offers/benelli-others-vta-500-gasoline-black-0e3e8ef4-cf2f-4bb9-9824-fcf96cf1bf66
7000;5000;58.0;Triumph Scrambler;Feb-09;Gasoline;;Used;scambler 900 i.e;/offers/triumph-scrambler-scambler-900-i-e-gasoline-black-f94cc5bb-d43e-c241-e053-0100007f730a
